date,date_sort,asset,source,total_net_flow_usd,IBIT,FBTC,BITB,ARKB,BTCO,EZBC,BRRR,HODL,BTCW,MSBT,GBTC,BTC,Total
01 May 2025,2025-05-01,BTC,Farside Investors,422500000.0,351400000.0,29500000.0,38400000.0,-87200000.0,10600000.0,0.0,0.0,21900000.0,0.0,0.0,16000000.0,41900000.0,422500000.0
30 Apr 2025,2025-04-30,BTC,Farside Investors,-56300000.0,267000000.0,-137500000.0,-23000000.0,-130800000.00000001,0.0,0.0,0.0,0.0,0.0,0.0,-32000000.0,0.0,-56300000.0
29 Apr 2025,2025-04-29,BTC,Farside Investors,172800000.0,216700000.0,-6200000.0,-24400000.0,-13300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172800000.0
28 Apr 2025,2025-04-28,BTC,Farside Investors,591200000.0,970900000.0,-86900000.0,-21100000.0,-226300000.0,0.0,0.0,0.0,-2700000.0,0.0,0.0,-42700000.0,0.0,591200000.0
25 Apr 2025,2025-04-25,BTC,Farside Investors,380000000.0,240100000.0,108000000.0,0.0,11400000.0,0.0,0.0,0.0,8100000.0,0.0,0.0,-7500000.0,19900000.0,380000000.0
24 Apr 2025,2025-04-24,BTC,Farside Investors,442000000.0,327300000.0,0.0,10200000.0,97000000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442000000.0
23 Apr 2025,2025-04-23,BTC,Farside Investors,917000000.0,643200000.0,124400000.0,-15200000.0,129500000.0,0.0,0.0,0.0,5300000.0,0.0,0.0,0.0,29800000.0,917000000.0
22 Apr 2025,2025-04-22,BTC,Farside Investors,936500000.0,193500000.0,253800000.0,76700000.0,267100000.00000003,18300000.0,10600000.0,23800000.0,6500000.0,0.0,0.0,65099999.99999999,21100000.0,936500000.0
21 Apr 2025,2025-04-21,BTC,Farside Investors,387400000.0,41600000.0,87600000.0,45100000.0,116100000.0,0.0,10100000.0,6100000.0,11700000.0,0.0,0.0,36600000.0,32500000.0,387400000.0
18 Apr 2025,2025-04-18,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 Apr 2025,2025-04-17,BTC,Farside Investors,106900000.0,81000000.0,25900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106900000.0
16 Apr 2025,2025-04-16,BTC,Farside Investors,-169800000.0,30600000.0,-113800000.0,12800000.0,-113200000.0,6700000.0,0.0,1300000.0,2400000.0,0.0,0.0,0.0,3400000.0,-169800000.0
15 Apr 2025,2025-04-15,BTC,Farside Investors,76400000.0,38200000.0,0.0,11000000.0,13400000.0,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,8900000.0,76400000.0
14 Apr 2025,2025-04-14,BTC,Farside Investors,1500000.0,36700000.0,-35200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
11 Apr 2025,2025-04-11,BTC,Farside Investors,-1000000.0,0.0,0.0,-12300000.0,11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0
10 Apr 2025,2025-04-10,BTC,Farside Investors,-149500000.0,0.0,-74600000.0,-10800000.0,-12700000.0,-7500000.0,-9200000.0,0.0,0.0,0.0,0.0,-44600000.0,9900000.0,-149500000.0
09 Apr 2025,2025-04-09,BTC,Farside Investors,-127200000.0,-89700000.0,0.0,6700000.0,0.0,0.0,0.0,0.0,-4700000.0,-5700000.0,0.0,-33800000.0,0.0,-127200000.0
08 Apr 2025,2025-04-08,BTC,Farside Investors,-328000000.0,-252900000.0,0.0,-21700000.0,-19900000.0,-6900000.0,-8900000.0,-1700000.0,0.0,0.0,0.0,-8500000.0,-7500000.0,-328000000.0
07 Apr 2025,2025-04-07,BTC,Farside Investors,-109200000.0,0.0,0.0,0.0,-4700000.0,-12900000.0,0.0,-5300000.0,-6100000.0,-6200000.0,0.0,-74000000.0,0.0,-109200000.0
04 Apr 2025,2025-04-04,BTC,Farside Investors,-64900000.0,0.0,0.0,-17900000.0,-21800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-25200000.0,0.0,-64900000.00000001
03 Apr 2025,2025-04-03,BTC,Farside Investors,-99800000.0,65300000.0,-23300000.0,-44200000.0,-20000000.0,0.0,0.0,0.0,-12200000.0,-5200000.0,0.0,-60200000.0,0.0,-99800000.0
02 Apr 2025,2025-04-02,BTC,Farside Investors,220800000.0,-115900000.0,118800000.0,33400000.0,130199999.99999999,0.0,10000000.0,2700000.0,7300000.0,0.0,0.0,0.0,34300000.0,220800000.0
01 Apr 2025,2025-04-01,BTC,Farside Investors,-157800000.0,0.0,-85400000.0,24500000.0,-87400000.0,0.0,7400000.0,0.0,0.0,-6800000.0,0.0,-10100000.0,0.0,-157800000.0
31 Mar 2025,2025-03-31,BTC,Farside Investors,-71200000.0,15100000.0,0.0,-19900000.0,-23200000.0,0.0,0.0,-10600000.0,0.0,-32600000.0,0.0,0.0,0.0,-71200000.0
28 Mar 2025,2025-03-28,BTC,Farside Investors,-94900000.0,0.0,-93200000.0,0.0,0.0,0.0,0.0,-1700000.0,0.0,0.0,0.0,0.0,0.0,-94900000.0
27 Mar 2025,2025-03-27,BTC,Farside Investors,81700000.0,4000000.0,97100000.0,0.0,0.0,-7000000.0,0.0,-7300000.0,0.0,-5100000.0,0.0,0.0,0.0,81700000.0
26 Mar 2025,2025-03-26,BTC,Farside Investors,89600000.0,107900000.0,0.0,-18300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89600000.0
25 Mar 2025,2025-03-25,BTC,Farside Investors,26800000.0,42000000.0,0.0,-10100000.0,0.0,0.0,0.0,0.0,0.0,-5100000.0,0.0,0.0,0.0,26800000.0
24 Mar 2025,2025-03-24,BTC,Farside Investors,79700000.0,18100000.0,82900000.0,19200000.0,-41000000.0,0.0,0.0,-4500000.0,5000000.0,0.0,0.0,0.0,0.0,79700000.0
21 Mar 2025,2025-03-21,BTC,Farside Investors,83100000.0,105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21900000.0,0.0,83100000.0
20 Mar 2025,2025-03-20,BTC,Farside Investors,165700000.0,172100000.0,9200000.0,-17400000.0,0.0,0.0,-7300000.0,0.0,11900000.0,0.0,0.0,-8000000.0,5200000.0,165700000.0
19 Mar 2025,2025-03-19,BTC,Farside Investors,11800000.0,0.0,0.0,12100000.0,0.0,-10200000.0,0.0,0.0,0.0,0.0,0.0,5400000.0,4500000.0,11800000.0
18 Mar 2025,2025-03-18,BTC,Farside Investors,209100000.0,218100000.0,0.0,0.0,-9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209100000.0
17 Mar 2025,2025-03-17,BTC,Farside Investors,274600000.0,42300000.0,127300000.0,2300000.0,88500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200000.0,274600000.0
14 Mar 2025,2025-03-14,BTC,Farside Investors,41300000.0,-96200000.0,9200000.0,23000000.0,100500000.0,0.0,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,41300000.0
13 Mar 2025,2025-03-13,BTC,Farside Investors,-143400000.0,45700000.0,-75500000.0,-11000000.0,-60200000.0,0.0,-7000000.0,-8199999.999999999,0.0,-14500000.0,0.0,-12700000.0,0.0,-143400000.0
12 Mar 2025,2025-03-12,BTC,Farside Investors,13300000.0,-47100000.0,0.0,0.0,82600000.0,-12400000.0,0.0,0.0,0.0,-3500000.0,0.0,-11800000.0,5500000.0,13300000.0
11 Mar 2025,2025-03-11,BTC,Farside Investors,-396300000.0,-151300000.0,-107100000.0,-9100000.0,0.0,-14900000.0,-33700000.0,-28700000.0,-600000.0,-15400000.0,0.0,-35500000.0,0.0,-396300000.0
10 Mar 2025,2025-03-10,BTC,Farside Investors,-372500000.0,-89200000.0,-134000000.0,-6800000.0,-90900000.0,-14200000.0,-13600000.0,-3200000.0,0.0,0.0,0.0,-20600000.0,0.0,-372500000.0
07 Mar 2025,2025-03-07,BTC,Farside Investors,-409300000.0,-39900000.0,-154900000.0,-18600000.0,-160000000.0,0.0,0.0,0.0,600000.0,0.0,0.0,-36500000.0,0.0,-409300000.0
06 Mar 2025,2025-03-06,BTC,Farside Investors,-134300000.0,-50600000.0,0.0,0.0,-17800000.0,0.0,-18000000.0,0.0,-8199999.999999999,-5200000.0,0.0,-34500000.0,0.0,-134300000.0
05 Mar 2025,2025-03-05,BTC,Farside Investors,-38300000.0,38900000.0,0.0,-6900000.0,0.0,-9900000.0,0.0,-60400000.0,0.0,0.0,0.0,0.0,0.0,-38300000.0
04 Mar 2025,2025-03-04,BTC,Farside Investors,-143500000.0,0.0,-46100000.0,-24000000.0,-43900000.0,-16500000.0,-35700000.0,0.0,0.0,-13100000.0,0.0,0.0,35800000.0,-143500000.0
03 Mar 2025,2025-03-03,BTC,Farside Investors,-74200000.0,-78000000.0,0.0,0.0,58200000.0,0.0,0.0,0.0,0.0,0.0,0.0,-54400000.0,0.0,-74200000.0
28 Feb 2025,2025-02-28,BTC,Farside Investors,94300000.0,-244600000.0,176000000.0,4600000.0,193700000.0,0.0,0.0,0.0,-7700000.0,0.0,0.0,-33299999.999999996,5600000.0,94300000.0
27 Feb 2025,2025-02-27,BTC,Farside Investors,-275900000.0,-189000000.0,-7300000.0,17600000.0,0.0,0.0,-7200000.0,-12800000.0,-10600000.0,-53800000.0,0.0,-7300000.0,-5500000.0,-275900000.0
26 Feb 2025,2025-02-26,BTC,Farside Investors,-757800000.0,-418100000.0,-145700000.0,-13600000.0,-60500000.0,-16800000.0,-9700000.0,-3200000.0,0.0,-11500000.0,0.0,-22700000.0,-56000000.0,-757800000.0
25 Feb 2025,2025-02-25,BTC,Farside Investors,-1113700000.0,-164400000.0,-344700000.0,-88300000.0,-126200000.0,-62000000.0,-74100000.0,-74800000.0,-10000000.0,-17300000.0,0.0,-66099999.99999999,-85800000.0,-1113700000.0
24 Feb 2025,2025-02-24,BTC,Farside Investors,-565900000.0,-158600000.0,-247000000.0,-10300000.0,-22600000.0,-15000000.0,0.0,-26900000.0,-7300000.0,-12500000.0,0.0,-59500000.0,-6200000.0,-565900000.0
21 Feb 2025,2025-02-21,BTC,Farside Investors,-62900000.0,21600000.0,-12500000.0,-16600000.000000002,0.0,0.0,0.0,0.0,4700000.0,0.0,0.0,-60100000.0,0.0,-62900000.0
20 Feb 2025,2025-02-20,BTC,Farside Investors,-364800000.0,-112000000.0,-88200000.0,24100000.0,-98300000.0,0.0,0.0,0.0,4200000.0,0.0,0.0,-33500000.0,-61100000.0,-364800000.0
19 Feb 2025,2025-02-19,BTC,Farside Investors,-71200000.0,0.0,-48400000.0,0.0,-8700000.0,0.0,0.0,-9300000.0,-4800000.0,0.0,0.0,0.0,0.0,-71200000.0
18 Feb 2025,2025-02-18,BTC,Farside Investors,-60700000.0,68400000.0,-16399999.999999998,-112700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60700000.0
17 Feb 2025,2025-02-17,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14 Feb 2025,2025-02-14,BTC,Farside Investors,66200000.0,22300000.0,94000000.0,8000000.0,-13200000.0,0.0,0.0,0.0,-4400000.0,0.0,0.0,-47000000.0,6500000.0,66200000.0
13 Feb 2025,2025-02-13,BTC,Farside Investors,-157800000.0,26200000.0,-94500000.0,-15700000.0,-52700000.0,-4800000.0,-8400000.0,0.0,-1000000.0,0.0,0.0,-6900000.0,0.0,-157800000.0
12 Feb 2025,2025-02-12,BTC,Farside Investors,-251000000.0,-22100000.0,-102000000.0,-25900000.0,-97000000.0,-9700000.0,0.0,-3700000.0,0.0,0.0,0.0,-6900000.0,16300000.0,-251000000.0
11 Feb 2025,2025-02-11,BTC,Farside Investors,-56700000.0,23800000.0,-43600000.0,-9300000.0,0.0,-9500000.0,-11000000.0,0.0,0.0,-7100000.0,0.0,0.0,0.0,-56700000.0
10 Feb 2025,2025-02-10,BTC,Farside Investors,-186300000.0,55400000.0,-136100000.0,0.0,0.0,-34000000.0,-19800000.0,0.0,-5500000.0,0.0,0.0,-46300000.0,0.0,-186300000.0
07 Feb 2025,2025-02-07,BTC,Farside Investors,171300000.0,21900000.0,52500000.0,10500000.0,59000000.0,0.0,5600000.0,0.0,21800000.0,0.0,0.0,0.0,0.0,171300000.0
06 Feb 2025,2025-02-06,BTC,Farside Investors,-140200000.0,0.0,-103200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42200000.0,5200000.0,-140200000.0
05 Feb 2025,2025-02-05,BTC,Farside Investors,66400000.0,44400000.0,10600000.0,0.0,0.0,0.0,0.0,0.0,0.0,11400000.0,0.0,0.0,0.0,66400000.00000001
04 Feb 2025,2025-02-04,BTC,Farside Investors,340700000.0,249000000.0,0.0,16100000.000000002,56100000.0,0.0,0.0,0.0,0.0,0.0,0.0,19500000.0,0.0,340700000.0
03 Feb 2025,2025-02-03,BTC,Farside Investors,-234400000.0,0.0,-177600000.0,-5500000.0,-50700000.0,0.0,0.0,0.0,-8600000.0,0.0,0.0,8000000.0,0.0,-234400000.0
31 Jan 2025,2025-01-31,BTC,Farside Investors,318600000.0,363800000.0,0.0,-56000000.0,35600000.0,0.0,0.0,0.0,5800000.0,0.0,0.0,-30600000.0,0.0,318600000.0
30 Jan 2025,2025-01-30,BTC,Farside Investors,588100000.0,321500000.0,209100000.0,23000000.0,12600000.0,5200000.0,6100000.0,0.0,6000000.0,0.0,0.0,0.0,4600000.0,588100000.0
29 Jan 2025,2025-01-29,BTC,Farside Investors,92000000.0,-28400000.0,18200000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106200000.0,92000000.0
28 Jan 2025,2025-01-28,BTC,Farside Investors,18400000.0,30100000.0,0.0,0.0,-11700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400000.0
27 Jan 2025,2025-01-27,BTC,Farside Investors,-457600000.0,63900000.0,-268600000.0,-88600000.0,-50100000.0,0.0,0.0,0.0,-5700000.0,0.0,0.0,-108500000.0,0.0,-457600000.0
24 Jan 2025,2025-01-24,BTC,Farside Investors,517700000.0,155700000.0,186100000.0,-8600000.0,168700000.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,13000000.0,517700000.00000006
23 Jan 2025,2025-01-23,BTC,Farside Investors,188700000.0,154600000.0,9200000.0,42100000.0,8400000.0,12400000.0,0.0,0.0,0.0,0.0,0.0,-49900000.0,11900000.0,188700000.0
22 Jan 2025,2025-01-22,BTC,Farside Investors,248700000.0,344300000.0,0.0,-34700000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-47900000.0,0.0,248700000.0
21 Jan 2025,2025-01-21,BTC,Farside Investors,802600000.0,661900000.0,7000000.0,-17400000.0,8500000.0,0.0,6200000.0,0.0,0.0,0.0,0.0,0.0,136400000.0,802600000.0
20 Jan 2025,2025-01-20,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 Jan 2025,2025-01-17,BTC,Farside Investors,1072800000.0,375900000.0,326300000.0,208100000.0,97200000.0,6300000.0,0.0,0.0,11900000.0,4500000.0,0.0,20800000.0,21800000.0,1072800000.0
16 Jan 2025,2025-01-16,BTC,Farside Investors,626100000.0,527900000.0,4400000.0,2700000.0,155400000.0,0.0,0.0,0.0,5700000.0,0.0,0.0,-70000000.0,0.0,626100000.0
15 Jan 2025,2025-01-15,BTC,Farside Investors,755100000.0,31900000.0,463100000.0,32700000.000000004,138800000.0,4500000.0,2900000.0,0.0,17000000.0,0.0,0.0,50500000.0,13700000.0,755100000.0
14 Jan 2025,2025-01-14,BTC,Farside Investors,-209800000.0,-219500000.0,0.0,-8900000.0,2900000.0,0.0,0.0,0.0,5500000.0,10200000.0,0.0,0.0,0.0,-209800000.0
13 Jan 2025,2025-01-13,BTC,Farside Investors,-284100000.0,29500000.0,-113600000.0,-18600000.0,-92400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-89000000.0,0.0,-284100000.0
10 Jan 2025,2025-01-10,BTC,Farside Investors,-149400000.0,-183600000.0,16600000.000000002,-1600000.0,5700000.0,0.0,0.0,0.0,0.0,0.0,0.0,13500000.0,0.0,-149400000.0
09 Jan 2025,2025-01-09,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08 Jan 2025,2025-01-08,BTC,Farside Investors,-568800000.0,-124000000.0,-258700000.0,-11300000.0,-148300000.0,-9400000.0,-8199999.999999999,0.0,0.0,0.0,0.0,-8900000.0,0.0,-568800000.0
07 Jan 2025,2025-01-07,BTC,Farside Investors,52400000.0,596100000.0,-86300000.0,-113800000.0,-212600000.0,0.0,-5600000.0,0.0,0.0,0.0,0.0,-125400000.0,0.0,52400000.0
06 Jan 2025,2025-01-06,BTC,Farside Investors,978600000.0,209100000.0,370200000.0,71200000.0,152900000.0,0.0,8900000.0,0.0,17300000.0,0.0,0.0,73800000.0,75200000.0,978600000.0
03 Jan 2025,2025-01-03,BTC,Farside Investors,908100000.0,253100000.0,357000000.0,61100000.0,222600000.0,0.0,0.0,0.0,5600000.0,0.0,0.0,0.0,8700000.0,908100000.0
02 Jan 2025,2025-01-02,BTC,Farside Investors,-242300000.0,-332600000.0,36200000.0,48300000.0,16500000.0,0.0,0.0,0.0,5500000.0,0.0,0.0,-23100000.0,6900000.0,-242300000.0
01 Jan 2025,2025-01-01,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31 Dec 2024,2024-12-31,BTC,Farside Investors,5300000.0,-23500000.0,36800000.0,8700000.0,-11200000.0,0.0,0.0,0.0,0.0,0.0,0.0,-9600000.0,4099999.9999999995,5300000.0
30 Dec 2024,2024-12-30,BTC,Farside Investors,-415100000.0,-36500000.0,-154600000.0,-31400000.0,-26400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-134500000.0,-31700000.0,-415100000.0
27 Dec 2024,2024-12-27,BTC,Farside Investors,-287900000.0,79400000.0,-208200000.0,-36000000.0,-112600000.0,-14200000.0,0.0,0.0,0.0,0.0,0.0,3700000.0,0.0,-287900000.0
26 Dec 2024,2024-12-26,BTC,Farside Investors,475200000.0,56500000.0,254400000.0,-8300000.000000001,186900000.0,0.0,0.0,0.0,2700000.0,0.0,0.0,-24200000.0,7200000.0,475200000.0
25 Dec 2024,2024-12-25,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Dec 2024,2024-12-24,BTC,Farside Investors,-338400000.0,-188700000.0,-83200000.0,8500000.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338400000.0
23 Dec 2024,2024-12-23,BTC,Farside Investors,-226500000.0,31700000.0,-146000000.0,-23700000.0,-15700000.0,-25600000.0,0.0,0.0,-2600000.0,0.0,0.0,-38400000.0,-6200000.0,-226500000.0
20 Dec 2024,2024-12-20,BTC,Farside Investors,-277000000.0,-72700000.0,-71900000.0,0.0,-87000000.0,0.0,5600000.0,0.0,0.0,0.0,0.0,-57400000.0,6400000.0,-277000000.0
19 Dec 2024,2024-12-19,BTC,Farside Investors,-671900000.0,0.0,-208500000.0,-43600000.0,-108400000.0,-26000000.0,0.0,0.0,-10900000.0,2000000.0,0.0,-87900000.0,-188600000.0,-671900000.0
18 Dec 2024,2024-12-18,BTC,Farside Investors,275300000.0,359600000.0,0.0,-16600000.000000002,-6600000.0,-25200000.0,0.0,0.0,0.0,0.0,0.0,-35900000.0,0.0,275300000.0
17 Dec 2024,2024-12-17,BTC,Farside Investors,493900000.0,741400000.0,-128199999.99999999,-24400000.0,-17000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,-84700000.0,3800000.0,493900000.0
16 Dec 2024,2024-12-16,BTC,Farside Investors,636900000.0,418200000.0,116100000.0,30700000.0,47700000.0,0.0,0.0,0.0,0.0,0.0,0.0,17600000.0,6600000.0,636900000.0
13 Dec 2024,2024-12-13,BTC,Farside Investors,428900000.0,393000000.0,60000000.0,33200000.000000004,28400000.0,0.0,0.0,0.0,8600000.0,7000000.0,0.0,-105800000.0,4500000.0,428900000.0
12 Dec 2024,2024-12-12,BTC,Farside Investors,597500000.0,431600000.0,30500000.0,61400000.0,9000000.0,0.0,0.0,0.0,0.0,2600000.0,0.0,-48400000.0,110800000.0,597500000.0
11 Dec 2024,2024-12-11,BTC,Farside Investors,223100000.0,0.0,121900000.0,12200000.0,52700000.0,0.0,0.0,-2400000.0,2900000.0,0.0,0.0,20100000.0,15700000.0,223100000.0
10 Dec 2024,2024-12-10,BTC,Farside Investors,438500000.0,295600000.0,210500000.0,0.0,5800000.0,-11600000.0,0.0,0.0,-5400000.0,0.0,0.0,-62800000.0,6400000.0,438500000.0
09 Dec 2024,2024-12-09,BTC,Farside Investors,479100000.0,394100000.0,175500000.0,-39000000.0,-34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-24400000.0,7200000.0,479100000.0
06 Dec 2024,2024-12-06,BTC,Farside Investors,376600000.0,257000000.0,120200000.0,0.0,24900000.0,0.0,0.0,0.0,0.0,0.0,0.0,-32299999.999999996,6800000.0,376600000.0
05 Dec 2024,2024-12-05,BTC,Farside Investors,766700000.0,770500000.0,47500000.0,-10200000.0,12300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-148800000.0,95400000.0,766700000.0
04 Dec 2024,2024-12-04,BTC,Farside Investors,556800000.0,571700000.0,17300000.0,6400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94300000.0,55700000.0,556800000.0
03 Dec 2024,2024-12-03,BTC,Farside Investors,676000000.0,693300000.0,52200000.0,7800000.0,-93500000.0,0.0,0.0,0.0,16200000.0,0.0,0.0,0.0,0.0,676000000.0
02 Dec 2024,2024-12-02,BTC,Farside Investors,353600000.0,338300000.0,25100000.0,0.0,17200000.0,0.0,5600000.0,0.0,-10900000.0,0.0,0.0,-28100000.0,6400000.0,353600000.0
29 Nov 2024,2024-11-29,BTC,Farside Investors,320000000.0,137500000.0,106500000.0,26500000.0,7800000.0,0.0,0.0,0.0,33100000.0,0.0,0.0,0.0,8600000.0,320000000.0
28 Nov 2024,2024-11-28,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 Nov 2024,2024-11-27,BTC,Farside Investors,103000000.0,0.0,40200000.0,48000000.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,12000000.0,103000000.0
26 Nov 2024,2024-11-26,BTC,Farside Investors,-122800000.0,0.0,-95700000.0,6500000.0,0.0,-2300000.0,0.0,0.0,0.0,0.0,0.0,-36100000.0,4800000.0,-122800000.0
25 Nov 2024,2024-11-25,BTC,Farside Investors,-435300000.0,267800000.0,-134700000.0,-280700000.0,-110900000.0,-10900000.0,0.0,0.0,-8100000.0,0.0,0.0,-158200000.0,400000.0,-435300000.0
22 Nov 2024,2024-11-22,BTC,Farside Investors,490300000.0,513200000.00000006,21700000.0,0.0,0.0,5000000.0,0.0,6200000.0,5600000.0,0.0,0.0,-67099999.99999999,5700000.0,490300000.0
21 Nov 2024,2024-11-21,BTC,Farside Investors,1005100000.0,608400000.0,301000000.0,68000000.0,17200000.0,0.0,5700000.0,0.0,5600000.0,0.0,0.0,-7800000.0,7000000.0,1005100000.0
20 Nov 2024,2024-11-20,BTC,Farside Investors,773400000.0,626500000.0,133900000.0,9200000.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773400000.0
19 Nov 2024,2024-11-19,BTC,Farside Investors,829500000.0,216100000.0,256100000.00000003,52800000.0,267300000.0,0.0,0.0,0.0,7900000.0,0.0,0.0,16200000.0,13100000.0,829500000.0
18 Nov 2024,2024-11-18,BTC,Farside Investors,254800000.0,89300000.0,60000000.0,24400000.0,13200000.0,0.0,0.0,0.0,7700000.0,0.0,0.0,5800000.0,54400000.0,254800000.0
15 Nov 2024,2024-11-15,BTC,Farside Investors,-370000000.0,0.0,-175100000.0,-7400000.0,-108600000.0,0.0,0.0,-1700000.0,-7700000.0,0.0,0.0,-22500000.0,-47000000.0,-370000000.0
14 Nov 2024,2024-11-14,BTC,Farside Investors,-400700000.0,126500000.0,-179200000.0,-113900000.0,-161700000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,-69600000.0,-5300000.0,-400700000.0
13 Nov 2024,2024-11-13,BTC,Farside Investors,510100000.0,230800000.0,186100000.0,12300000.0,14500000.0,0.0,0.0,0.0,5100000.0,0.0,0.0,0.0,61300000.0,510100000.0
12 Nov 2024,2024-11-12,BTC,Farside Investors,817500000.0,778300000.0,37200000.0,0.0,-5400000.0,0.0,0.0,0.0,10100000.0,0.0,0.0,-17800000.0,15100000.0,817500000.0
11 Nov 2024,2024-11-11,BTC,Farside Investors,1114100000.0,756500000.0,135100000.0,42700000.0,108600000.0,8700000.0,10100000.0,0.0,0.0,0.0,0.0,24200000.0,28200000.0,1114100000.0
08 Nov 2024,2024-11-08,BTC,Farside Investors,293400000.0,206100000.0,33500000.0,23000000.0,0.0,0.0,17800000.0,0.0,13000000.0,0.0,0.0,0.0,0.0,293400000.0
07 Nov 2024,2024-11-07,BTC,Farside Investors,1373800000.0,1119900000.0,190900000.0,13400000.0,17600000.0,0.0,0.0,0.0,4300000.0,0.0,0.0,7300000.0,20400000.0,1373800000.0
06 Nov 2024,2024-11-06,BTC,Farside Investors,621900000.0,-69100000.0,308800000.0,100900000.0,127000000.0,0.0,0.0,-2600000.0,17200000.0,0.0,0.0,30900000.0,108800000.0,621900000.0
05 Nov 2024,2024-11-05,BTC,Farside Investors,-116800000.0,-44200000.0,-68200000.0,19300000.0,-12500000.0,0.0,-6000000.0,-1300000.0,-3900000.0,0.0,0.0,0.0,0.0,-116800000.0
04 Nov 2024,2024-11-04,BTC,Farside Investors,-541100000.0,38400000.0,-169600000.0,-79800000.0,-138300000.0,0.0,-17600000.0,-5700000.0,-15300000.0,0.0,0.0,-63700000.0,-89500000.0,-541100000.0
01 Nov 2024,2024-11-01,BTC,Farside Investors,-54900000.0,0.0,-25600000.0,-5600000.0,-24100000.0,0.0,0.0,-1700000.0,-5900000.0,0.0,0.0,-5500000.0,13500000.0,-54900000.0
31 Oct 2024,2024-10-31,BTC,Farside Investors,32300000.0,318800000.0,-75200000.0,-74000000.0,-94200000.0,0.0,0.0,1900000.0,-13900000.0,0.0,0.0,-31100000.0,0.0,32299999.999999996
30 Oct 2024,2024-10-30,BTC,Farside Investors,893300000.0,872000000.0,12600000.0,-23900000.0,7200000.0,7200000.0,0.0,6100000.0,4099999.9999999995,0.0,0.0,0.0,8000000.0,893300000.0
29 Oct 2024,2024-10-29,BTC,Farside Investors,870100000.0,642900000.0,133900000.0,52500000.0,12400000.0,0.0,0.0,0.0,16500000.0,0.0,0.0,-17300000.0,29200000.0,870100000.0
28 Oct 2024,2024-10-28,BTC,Farside Investors,479400000.0,315200000.0,44100000.0,38700000.0,59800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600000.0,479400000.0
25 Oct 2024,2024-10-25,BTC,Farside Investors,402000000.0,292000000.0,56900000.0,2500000.0,33400000.0,0.0,0.0,0.0,11300000.0,0.0,0.0,0.0,5900000.0,402000000.0
24 Oct 2024,2024-10-24,BTC,Farside Investors,188000000.0,165500000.0,0.0,29600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7100000.0,0.0,188000000.0
