candidate_id,raw_id,published_at,published_at_utc,published_at_china,backtest_time,backtest_time_utc,backtest_time_china,source_timezone,source_timezone_assumption,title,content,source,url,primary_asset_symbol,primary_entity,primary_entity_type,detected_entity_names,event_type_l1,event_type_l2,event_scope,publish_decision,research_priority,relevance_score_realtime,impact_score,certainty_score,timeliness_score,entity_quality_score,source_count,duplicate_count,discard_reason,primary_discard_reason,secondary_discard_reasons,tradability_tier,tradability_tier_reason,channel_route,entity_flags,quality_flags,recommended_benchmark,benchmark_reason,manual_decision,manual_event_type_l1,manual_event_type_l2,manual_primary_asset_symbol,manual_notes
cand_00254,news:1032:0f6a5d87c21bc82c,2026-05-19 04:57:53 UTC+8,2026-05-18T20:57:53Z,2026-05-19 04:57:53 UTC+8,2026-05-19 04:57:53 UTC+8,2026-05-18T20:57:53Z,2026-05-19 04:57:53 UTC+8,Asia/Shanghai,default_china,Elon Musk Loses OpenAI Lawsuit as Jury Rejects Claims Against Sam Altman,"Elon Musk loses OpenAI lawsuit after a jury finds his claims against Sam Altman, Greg Brockman, OpenAI, and Microsoft were filed too late.

Elon Musk has lost a key stage of his lawsuit against OpenAI after a federal jury in Oakland, California, found that his claims against the artificial intelligence company, Chief Executive Sam Altman, and President Greg Brockman were filed too late.

The jury rejected Musk’s case on Monday after less than two hours of deliberation. The decision did not decide whether OpenAI violated its founding mission. Instead, jurors found that Musk brought the lawsuit after the three-year statute of limitations had expired.

Musk had accused OpenAI, Altman, and Brockman of moving the company away from its original nonprofit purpose and toward commercial gain. His lawsuit alleged that OpenAI’s leaders breached a founding agreement and unjustly benefited from attaching a for-profit business to the nonprofit structure.

The central issue for jurors was timing. Musk filed the lawsuit in 2024, but OpenAI argued that he had known about the company’s for-profit plans years earlier. The jury found that Musk was aware of the conduct at the center of his complaint as far back as 2021, placing the case outside the three-year legal window.

Judge Yvonne Gonzalez Rogers said there was enough evidence to support the jury’s finding and dismissed Musk’s claims. The verdict was advisory, but the judge said she would follow the jury’s decision.

The ruling means OpenAI, Altman, and Brockman were not held liable on Musk’s breach of charitable trust and unjust enrichment claims. Microsoft, which was also named as a defendant, was also found not liable in connection with those allegations.

Musk had sought a large financial remedy and changes to OpenAI’s leadership and corporate structure. His lawyers had asked for damages and wanted Altman removed from OpenAI’s board. The lawsuit also sought to unwind OpenAI’s move toward a for-profit model ahead of a possible public offering.

OpenAI denied Musk’s allegations throughout the case. The company said Musk knew about plans for a for-profit structure and argued that he later challenged the company after leaving OpenAI. The defense also said OpenAI remains controlled by its nonprofit parent and continues to operate under its stated mission.

After the ruling, OpenAI’s legal team welcomed the result outside the courthouse. William Savitt, lead counsel for OpenAI, said the company was confident in its case.

Microsoft also welcomed the jury’s decision. The company said the facts and timeline had been clear and that the claims were dismissed as untimely.

The trial included testimony from several prominent technology executives, including Musk, Altman, Brockman, and Microsoft Chief Executive Satya Nadella. Lawyers also presented emails, text messages, and internal documents about OpenAI’s formation, governance, and later restructuring.

Musk’s legal team said it plans to appeal the verdict. Steven Molo, his lead counsel, informed the judge of that intention after the decision. Attorney Marc Toberoff also told reporters that an appeal was planned but did not give details on the legal basis.

Some parts of Musk’s lawsuit remain unresolved. The case also includes antitrust claims against OpenAI and Microsoft, which had been set for a possible second stage of trial. Judge Gonzalez Rogers said those claims were “not very good claims,” citing strong competition in the artificial intelligence market, but she has not dismissed them.

The verdict removes one legal challenge that could have affected OpenAI’s corporate plans. The company is reportedly preparing for a possible initial public offering and is also pursuing large-scale data center expansion.

Don’t miss out and join our newsletter to get the latest, well-curated news from the crypto world!

Editor-in-Chief at Coinpaper, scaling data-driven editorial ops, SEO-led discovery, and audience-first storytelling across crypto, AI, and fintech.

https://coinpaper.com/17118/elon-musk-loses-open-ai-lawsuit-as-jury-rejects-claims-against-sam-altman",news:coinpaper,https://coinpaper.com/17118/elon-musk-loses-open-ai-lawsuit-as-jury-rejects-claims-against-sam-altman,,entity_ai,sector,AI,regulation_macro,regulation,market_wide,discard,discard,68.25,65,75.0,80,60,3,2,ai_only_non_crypto,ai_only_non_crypto,,T2,market_wide_or_policy_event,macro_policy,ai_only_non_crypto,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00258,news:1023:e36013b4518cd6d0,2026-05-19 04:55:00 UTC+8,2026-05-18T20:55:00Z,2026-05-19 04:55:00 UTC+8,2026-05-19 04:55:00 UTC+8,2026-05-18T20:55:00Z,2026-05-19 04:55:00 UTC+8,UTC,source_rule:news:cryptonews,Citi warns Bitcoin faces quantum risk,"Citi warned Monday that Bitcoin faces an outsized quantum computing threat, with up to 6.9 million BTC already vulnerable.

Citi analyst Alex Saunders warned in a May 18 digital asset research note that accelerating quantum computing advances are shortening the timeline for risks to Bitcoin and broader internet infrastructure.

The bank said Bitcoin is particularly exposed because its conservative governance structure makes protocol upgrades slow and difficult to coordinate.

The Citi Institute has been tracking quantum risk to financial systems throughout 2026, estimating that a quantum-enabled attack on a major US bank could put $2 to $3.3 trillion of GDP at risk, as reported by The Quantum Insider in February.

“While large-scale quantum attacks remain a medium-term concern, the pace of progress has shortened the horizon and warrants closer attention from investors,” Saunders wrote in the note.

Citi identified vulnerabilities tied to public keys already exposed on-chain. Older Bitcoin addresses using pay-to-public-key outputs left public keys permanently visible, including wallets believed to belong to Bitcoin’s pseudonymous creator Satoshi Nakamoto. The bank estimates 6.5 to 6.9 million BTC hold already-exposed keys, worth roughly $450 billion at current prices.

The report flagged a “harvest now, decrypt later” risk, where attackers collect encrypted data today for future quantum-enabled decryption. Proof-of-stake networks such as Ethereum may be better positioned to respond because they upgrade protocols more frequently, Citi said.

However, the bank warned they present a larger attack surface. The crypto.news Bitcoin price page shows Bitcoin currently trading at around $76,900.

The bank said it remains constructive on crypto’s long-term ability to adapt through post-quantum cryptography. Proposed Bitcoin upgrades including BIP-360 and BIP-361 are in development but require broad consensus among miners and node operators, a process that historically takes years.

Broader Bitcoin ecosystem context matters here: as crypto.news reported in its Q1 2026 mining sector coverage, the Bitcoin network is navigating simultaneously rising energy costs, the AI pivot among miners, and now growing institutional scrutiny of its long-term cryptographic resilience.

JPMorgan has separately noted that miners pivoting to AI face high capital needs and potential shareholder dilution, underlining that the broader Bitcoin infrastructure is undergoing structural stress from multiple directions at once.",news:cryptonews,https://crypto.news/citi-warns-bitcoin-faces-quantum-risk/,BTC,asset_btc,asset,Bitcoin|Ethereum|Citigroup,network_upgrade,upgrade_or_fork,multi_asset,discard,discard,68.25,55,85.0,80,65,3,2,duplicate_non_primary,duplicate_non_primary,,T3,default_research_only,research_only,multiple_assets_detected,"multi_asset,market_wide_event",ETHUSDT,btc_event_uses_eth_or_market_basket,,,,,
cand_00271,news:1033:2ca292fa0da17f03,2026-05-19 04:32:55 UTC+8,2026-05-18T20:32:55Z,2026-05-19 04:32:55 UTC+8,2026-05-19 04:32:55 UTC+8,2026-05-18T20:32:55Z,2026-05-19 04:32:55 UTC+8,Asia/Shanghai,source_rule:news:jin10,海关总署署长孙梅君会见比利时对口部门负责人,5月18日上午，海关总署署长孙梅君在署会见比利时海关与消费税署署长克里斯蒂安·万德瓦伦和比利时食品供应链安全局局长克里斯蒂娜·罗梅恩斯一行。双方就智慧海关建设、人工智能应用、农食产品检验和准入、跨境电商监管、贸易便利化等议题进行深入沟通、交换意见，并签署相关合作文件。比利时驻华大使安博宁参加会见。,news:jin10,https://www.jin10.com/detail/20260518203255836800.html,,entity_ai,sector,AI,regulation_macro,regulation,unknown,discard,discard,68.25,65,75.0,80,60,3,2,"duplicate_non_primary,low_crypto_relevance",low_crypto_relevance,duplicate_non_primary,T2,market_wide_or_policy_event,macro_policy,,"missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00207,news:1005:58ad3acde6564785,2026-05-19 05:47:48 UTC+8,2026-05-18T21:47:48Z,2026-05-19 05:47:48 UTC+8,2026-05-19 05:47:48 UTC+8,2026-05-18T21:47:48Z,2026-05-19 05:47:48 UTC+8,UTC,source_rule:news:cointelegraph,3 Factors May Send Bitcoin Price Back To $80K,"3 Factors May Send Bitcoin Price Back To $80K Ecosystem English News Markets Features Learn Sponsored About XMR $384.53 2.53% LINK $9.58 1.27% DOGE $0.1053 4.54% ADA $0.2524 0.68% BTC $77,096 1.23% ZEC $566.77 3.95% SOL $85.59 0.79% XRP $1.39 1.44% BCH $375.81 9.65% ETH $2,136 2.18% HYPE $47.04 1.07% TRX $0.3561 0.06% BNB $645.47 1.43% Written by Marcel Pechman ⁠, Staff Writer. Reviewed by Ray Salmond ⁠, Staff Editor. Written by Marcel Pechman ⁠, Staff Writer. Reviewed by Ray Salmond ⁠, Staff Editor. Bitcoin lost its hold on $80K, but three events may send it back sooner than markets expect Markets Published May 18, 2026 Bitcoin positions itself for a rally above $80,000 after Strategy's $2 billion BTC buy, crumbling investor confidence in the US Treasury and a potential US-Iran deal. Key takeaways: Aggressive Bitcoin buying by Strategy helped to offset the recent leveraged long liquidations. Rising bond yields and a heavy US government debt burden are driving investors toward scarce assets. A potential deal between the US and Iran could quickly restore traders’ risk appetite. Bitcoin (BTC) faced a rejection following a failed attempt to break above $82,000 on Thursday. A subsequent retest of the $76,000 level on Monday triggered $400 million in liquidations for bullish Bitcoin positions over a four-day period. While traders’ confidence took a hit from the 7% price decline, the prospects for recovering the $80,000 mark remain valid. Bitcoin reserve accumulation by Strategy (MSTR US). Source: Strategy US-listed Strategy (MSTR US) completed the acquisition of $2 billion in BTC over the past week alone. Spearheaded by Michael Saylor, the company continues to surprise investors by finding innovative ways to reduce the cost of capital and raise cash through equity issuance, whether via MSTR common stock or STRC preferred equity. More importantly, Strategy proved the company can also capitalize on a weaker market by repurchasing $1.5 billion of its debt due in 2029. Retiring some of its senior convertible notes reduces potential future dilution for current MSTR holders. This move clears the runway for new share issuance and additional Bitcoin purchases. S&P 500 index (left) vs. US 10-year Treasury yield (right). Source: TradingView From a macroeconomic perspective, the odds of a sustainable bullish momentum for Bitcoin improved as traders demanded higher returns to hold government bonds. Yields on the 10-year Treasury jumped to 4.60%, hitting their highest level in 16 months. Investors are gradually realizing the heavy burden on the US Treasury, especially with $2 trillion in long-term debt maturing in 2026. US dollar weakness and a potential deal with Iran The US Federal Reserve will likely need to continue accumulating bonds and Treasurys, a move that potentially weakens the US dollar. Typically, investors seek shelter in scarce assets when they lose confidence in the central bank's ability to navigate a crisis without devaluing the currency. Even if gold acts as the primary beneficiary, the incentive to hold fixed-income assets drops significantly. Gold/USD (left) vs. Bitcoin/USD (right). Source: TradingView Gold prices surged in January after the US captured Venezuelan President Nicolas Maduro and President Trump’s global trade war escalated. However, gold retraced most of those gains over the next four months, while Bitcoin built strong bullish momentum, jumping to $76,500 from $65,000 in late February. These recent price moves hint at growing confidence in Bitcoin as a reliable hedge instrument. Related: Analysts debate whether Bitcoin is in ‘sell in May’ bear market setup Crude Brent oil prices jumped to $113 on Monday as negotiations to fully reopen the Strait of Hormuz backpedaled. Oil prices have surged more than 50% since the US and Israel attacked Iran in late February. President Trump’s administration also decided not to renew a waiver for Russian crude oil, further squeezing supply, according to Yahoo Finance. A deal between the US and Iran, while not the baseline scenario, could trigger renewed risk appetite and catapult the Bitcoin price back above $80,000 . Inflation has been pinned down by high energy prices, limiting the odds of expansionary monetary policies. Even so, the odds favor Bitcoin, as the US stock market is hovering near its all-time high while the cryptocurrency still sits 39% below its peak. This article is produced in accordance with Cointelegraph's Editorial Policy and is intended for informational purposes only. It does not constitute investment advice or recommendations. All investments and trades carry risk; readers are encouraged to conduct independent research. Markets Cryptocurrencies Bitcoin Price MicroStrategy Gold Bonds Market Analysis Bitcoin More on the subject Bitcoin’s trend defining battle starts at the $74K support: Analyst 3 hours ago Biraajmaan Tamuly Price predictions 5/18: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, HYPE, ADA 5 hours ago Rakesh Upadhyay Bitcoin price hits $76K, lowest since April after $1B ETF net outflow 6 hours ago William Suberg Bitcoin’s trend defining battle starts at the $74K support: Analyst 3 hours ago Biraajmaan Tamuly Price predictions 5/18: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, HYPE, ADA 5 hours ago Rakesh Upadhyay Bitcoin price hits $76K, lowest since April after $1B ETF net outflow 6 hours ago William Suberg News Latest News Markets Bitcoin Ethereum Altcoins Blockchain Regulation Sponsored Sponsored Articles Press Releases Research Ecosystem Magazine Accelerator Events Decentralization Guardians LONGITUDE Event About About Cointelegraph Editorial Policy Ads Disclosure Financial Risk Disclaimer Cointelegraph is committed to providing independent, high-quality journalism across the crypto, blockchain, AI, and fintech industries. All news, reviews, and analyses are produced with full journalistic independence and integrity. For more details on our standards and processes, please read our Editorial Policy . © Cointelegraph 2013 - 2026 Terms of Service and Privacy Policy",news:cointelegraph,https://cointelegraph.com/markets/bitcoin-lost-its-hold-on-80k-but-three-events-may-send-it-back-sooner-than-markets-expect?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,BTC,asset_btc,asset,Bitcoin|Ethereum|Solana|BNB|XRP|Dogecoin|Cardano|Chainlink|Hyperliquid|Zcash|TRON|Bitcoin Cash|Monero|Strategy,regulation_macro,bitcoin_reserve_policy,multi_asset,discard,discard,68.0,55,90.0,80,50,3,3,duplicate_non_primary,duplicate_non_primary,,T2,market_wide_or_policy_event,macro_policy,"multiple_assets_detected,candidate_asset_mismatch","multi_asset,market_wide_event",ETHUSDT,btc_event_uses_eth_or_market_basket,,,,,
cand_00001,news:3002:a1eb533f3bef00de,2026-05-19 10:42:30 UTC+8,2026-05-19T02:42:30Z,2026-05-19 10:42:30 UTC+8,2026-05-19 10:42:30 UTC+8,2026-05-19T02:42:30Z,2026-05-19 10:42:30 UTC+8,Asia/Shanghai,source_rule:tg:,AI包月「续杯」终结！谷歌Gemini改用「算力限额」,"AI包月「续杯」终结！谷歌Gemini改用「算力限额」
谷歌针对其 AI 助手 Gemini 的服务条款发布公告，宣布自 2026 年 5 月 17 日起，全面调整年满 18 周岁用户的用量限额规则。Gemini 将彻底弃用传统的「每日固定提问次数」限制，改用基于计算的用量限额，额度每 5 小时刷新一次并设有每周上限。
根据新规，系统将依据提示的复杂程度、用户所用功能以及对话长度来实时计算额度消耗。使用 Pro 模型、Deep Research、扩展思考与 Deep Think 以及生成图片、视频或音乐等媒体功能，将更快速地消耗额度。付费用户的限额倍数将与订阅价格直接挂钩，8 美元/月的 AI Plus 用户享有 2 倍于免费用户的额度，20 美元/月的 AI Pro 用户享有 4 倍额度，而 250 美元/月的 AI Ultra 用户额度则高达免费用户的 20 倍。
信源：https://support.google.com/gemini/answer/17004136?hl=zh-Hans",tg:OneMillion_AI,https://t.me/OneMillion_AI/2155,,macro_usd,macro,US Dollar|AI,regulation_macro,macro,market_wide,discard,discard,67.25,65,65.0,80,75,3,2,"ai_only_non_crypto,low_crypto_relevance",ai_only_non_crypto,low_crypto_relevance,T2,market_wide_or_policy_event,macro_policy,ai_only_non_crypto,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00144,2056510224446701808,2026-05-19 07:00:20 UTC+8,2026-05-18T23:00:20Z,2026-05-19 07:00:20 UTC+8,2026-05-19 07:00:20 UTC+8,2026-05-18T23:00:20Z,2026-05-19 07:00:20 UTC+8,Asia/Shanghai,source_rule:webhook,吴说获悉，Curvance 发文表示，其于美东时间约下午 6 点发现 Echo eBTC 市场出现异常。目前暂无迹象表明 Curvance 智能合约遭到攻破。由于 Curvance 采用完全隔离的市场架构，其它市场未受影响。出于谨慎考虑，相,吴说获悉，Curvance 发文表示，其于美东时间约下午 6 点发现 Echo eBTC 市场出现异常。目前暂无迹象表明 Curvance 智能合约遭到攻破。由于 Curvance 采用完全隔离的市场架构，其它市场未受影响。出于谨慎考虑，相关市场已暂停，团队正联合生态合作方展开调查。https://t.co/fzZyM7KJiO,webhook,,BTC,asset_ebtc,asset,eBTC|Curvance,hack_security,protocol_incident,unknown,discard,discard,67.25,80,75.0,80,85,1,1,duplicate_non_primary,duplicate_non_primary,,T4,unsupported_asset_research_only,unsupported_research,,"missing_asset,unknown_event_type",ETHUSDT,btc_event_uses_eth_or_market_basket,,,,,
cand_00032,2056550473881026786,2026-05-19 09:40:16 UTC+8,2026-05-19T01:40:16Z,2026-05-19 09:40:16 UTC+8,2026-05-19 09:40:16 UTC+8,2026-05-19T01:40:16Z,2026-05-19 09:40:16 UTC+8,Asia/Shanghai,source_rule:webhook,"🇺🇸 NEW: Kevin Warsh is set to be sworn in as the new Fed Chair on Friday, replacing Jerome Powell. https://t.co/wiRphenQ","🇺🇸 NEW: Kevin Warsh is set to be sworn in as the new Fed Chair on Friday, replacing Jerome Powell. https://t.co/wiRphenQWC",webhook,,,org_fed,macro,Federal Reserve|Kevin Warsh,regulation_macro,macro,market_wide,discard,discard,67.0,65,80.0,80,75,2,4,"duplicate_non_primary,low_crypto_relevance",low_crypto_relevance,duplicate_non_primary,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00400,news:1032:ccd8d48f7607c427,2026-05-19 02:01:27 UTC+8,2026-05-18T18:01:27Z,2026-05-19 02:01:27 UTC+8,2026-05-19 02:01:27 UTC+8,2026-05-18T18:01:27Z,2026-05-19 02:01:27 UTC+8,Asia/Shanghai,default_china,Crude Oil Prices: Brent and WTI Rise as Markets Respond to Trump-Xi Trade Talks,"Oil prices rise as US-Iran talks stall, keeping the Strait of Hormuz restricted and tightening global supply.

WTI crude oil futures climbed back toward $107 per barrel on Monday, while Brent crude rose toward $111, as renewed uncertainty around US-Iran negotiations rattled energy markets and revived fears of prolonged supply disruptions.

The latest move marks a sharp reversal from last week’s pullback. Why the sudden shift? Because confidence in a near-term agreement to reopen the Strait of Hormuz has quickly faded, and traders are reacting fast.

Hopes for a breakthrough weakened after reports suggested Iran’s updated proposal failed to meet US expectations. According to Axios, Washington views the revised framework as insufficient to support a deal that would end the conflict and restore normal shipping flows.

At the same time, Iranian officials signaled that US demands remain too strict, even after adjustments to the proposal. This back-and-forth reveals a clear impasse. Both sides continue negotiations, yet neither appears willing to compromise on key issues.

So, where does that leave the market? In limbo. Traders now assume the Strait of Hormuz will remain restricted for longer than previously expected.

The Strait of Hormuz handles roughly one-fifth of global oil shipments, making it one of the most important chokepoints in the energy market. Any disruption there immediately tightens supply.

Current restrictions from both US and Iranian forces have slowed tanker movement, limiting exports of crude oil, natural gas, and refined fuels. Even partial closures create ripple effects across global markets.

Can flows resume quickly once a deal emerges? Not likely. Analysts expect shipping activity to take weeks to normalize due to logistical bottlenecks and security concerns.

Tensions escalated further after President Donald Trump warned that Iran must act quickly or face intensified military consequences. In public remarks, he described the negotiation timeline as urgent and expressed frustration with Tehran’s response.

Iran, however, pushed back. Officials stated that they would not yield to pressure and emphasized their readiness to respond to any escalation.

This exchange raises a key question: does tough rhetoric speed up a deal or delay it? In this case, it appears to deepen uncertainty rather than resolve it.

At the same time, reports of drone attacks in the Gulf region have added another layer of risk. Incidents involving vessels and infrastructure continue to fuel concerns about a broader regional escalation.

While geopolitical tensions dominate headlines, underlying supply conditions also play a major role. The International Energy Agency warned that global oil inventories are declining rapidly.

This trend suggests that markets have less buffer to absorb shocks. When inventories fall, even small disruptions can trigger large price swings.

Earlier optimism had been supported by reports of a potential US waiver on oil sanctions. However, officials have not confirmed such a move, leaving markets without clarity on future supply increases.

Oil markets now face a mix of unresolved diplomacy, tightening supply, and rising geopolitical risk. Each factor reinforces the upward pressure on prices.

The key variable remains the status of US-Iran talks. A breakthrough could quickly reverse gains and ease supply concerns. On the other hand, continued deadlock would likely keep prices elevated or push them higher.

For now, traders appear to lean toward caution. With negotiations stalled and the Strait of Hormuz still constrained, the market continues to price in risk.

That leaves one central takeaway: until clarity emerges, volatility in oil prices is not going away anytime soon.

Don’t miss out and join our newsletter to get the latest, well-curated news from the crypto world!

Enos is a Financial Markets analyst, Day trader, and a Journalist with extensive experience covering everything related to the digital asset industry, from market analysis to blockchain innovation. Mwangi has contributed research and analysis across top crypto-focused platforms and independent publications. He has a strong interest in macro trends, market structure, and regulatory developments shaping the future of digital assets worldwide.

https://coinpaper.com/17112/ude-oil-prices-brent-and-wti-rise-as-markets-respond-to-trump-xi-trade-talks",news:coinpaper,https://coinpaper.com/17112/ude-oil-prices-brent-and-wti-rise-as-markets-respond-to-trump-xi-trade-talks,,macro_oil,macro,Crude Oil,regulation_macro,macro,market_wide,discard,discard,67.0,65,80.0,80,75,2,2,low_crypto_relevance,low_crypto_relevance,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00109,2056525312444297378,2026-05-19 08:00:17 UTC+8,2026-05-19T00:00:17Z,2026-05-19 08:00:17 UTC+8,2026-05-19 08:00:17 UTC+8,2026-05-19T00:00:17Z,2026-05-19 08:00:17 UTC+8,Asia/Shanghai,source_rule:webhook,"🇺🇸 LATEST: The SEC rescinds its decades-old ""gag rule,"" allowing companies and individuals to no longer remain silent af","🇺🇸 LATEST: The SEC rescinds its decades-old ""gag rule,"" allowing companies and individuals to no longer remain silent after reaching an enforcement settlement. https://t.co/t2B8yq0sSW",webhook,,,org_sec,regulator,SEC,regulation_macro,regulation,unknown,discard,discard,67.0,65,80.0,80,75,2,1,duplicate_non_primary,duplicate_non_primary,,T2,market_wide_or_policy_event,macro_policy,,"missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00302,2056464842513633609,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,Asia/Shanghai,source_rule:webhook,"🚨BREAKING: FED TO INJECT $10 BILLION INTO THE ECONOMY THIS WEEK! 

The Federal Reserve will conduct two Treasury bill pu","🚨BREAKING: FED TO INJECT $10 BILLION INTO THE ECONOMY THIS WEEK! 

The Federal Reserve will conduct two Treasury bill purchase operations, injecting $6.58B today and another $3.29B on Thursday. https://t.co/BDhj5juTvl",webhook,,,org_fed,macro,Federal Reserve,regulation_macro,macro,market_wide,discard,discard,67.0,65,80.0,80,75,2,1,"duplicate_non_primary,low_crypto_relevance",low_crypto_relevance,duplicate_non_primary,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00328,2056457367584162122,2026-05-19 03:30:18 UTC+8,2026-05-18T19:30:18Z,2026-05-19 03:30:18 UTC+8,2026-05-19 03:30:18 UTC+8,2026-05-18T19:30:18Z,2026-05-19 03:30:18 UTC+8,Asia/Shanghai,source_rule:webhook,"🇺🇸 UPDATE: US CPI inflation is projected to rise above 5% this year if recent monthly trends continue, potentially marki","🇺🇸 UPDATE: US CPI inflation is projected to rise above 5% this year if recent monthly trends continue, potentially marking the highest inflation level since February 2023. https://t.co/huU4k2iEvd",webhook,,,macro_cpi,macro,CPI,regulation_macro,macro,market_wide,discard,discard,67.0,65,80.0,80,75,2,1,"duplicate_non_primary,low_crypto_relevance",low_crypto_relevance,duplicate_non_primary,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00397,news:1023:d8711eb315040007,2026-05-19 02:04:18 UTC+8,2026-05-18T18:04:18Z,2026-05-19 02:04:18 UTC+8,2026-05-19 02:04:18 UTC+8,2026-05-18T18:04:18Z,2026-05-19 02:04:18 UTC+8,UTC,source_rule:news:cryptonews,Bernstein backs Circle on CLARITY Act win,"Bernstein Circle analysts said the CLARITY Act yield compromise blocks rival stablecoin issuers from competing on rates

Bernstein analysts said the CLARITY Act’s yield compromise structurally favors Circle Internet Group, ending what they described as a looming stablecoin “interest rate arms race.” The note landed days after the bill cleared the Senate Banking Committee 15-9.

The compromise prohibits stablecoin issuers from paying yield economically equivalent to bank deposits, while preserving rewards tied to trading and payments. Bernstein argued the language protects USDC’s growth model.

Total dollar-backed stablecoin supply surpassed $300 billion this week, with Tether and USDC controlling roughly 97% of the market. Adjusted monthly transaction volume reached around $15 trillion, putting annualized flows near $100 trillion.

USDC’s market share in adjusted transaction volumes climbed from 41% to 60% year-over-year. Bernstein analysts led by Gautam Chhugani wrote that the compromise “cements stablecoins as payment instruments rather than deposit substitutes.”

Bernstein also highlighted Circle’s growing agentic payments infrastructure, including gas-free USDC transfers, the x402 protocol, and the ARC blockchain. ARC uses USDC as native gas under what the firm called “quantum-ready” architecture.

The bank maintained an Outperform rating and $190 price target on Circle, implying roughly 67% upside from its $114 close on Friday. Bernstein also kept an Outperform call on Coinbase with a $330 target.

Circle does not pay passive yield on USDC directly. Partners such as Coinbase instead use distribution arrangements and activity-linked rewards programs tied to USDC usage, structures the CLARITY Act compromise leaves intact.

The CLARITY Act now heads to a full Senate floor vote that requires 60 votes. The House must reconcile any differences before the bill reaches President Trump’s desk for signature.",news:cryptonews,https://crypto.news/bernstein-backs-circle-on-clarity-act-win/,,macro_rate,macro,Interest Rate|Stablecoin,regulation_macro,regulation,market_wide,discard,discard,67.0,65,80.0,80,75,2,1,duplicate_non_primary,duplicate_non_primary,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
